same_face_id,sex_decfunc_avg,age_label_avg
216,-2.6363613499999996,25.70708155632019
217,-0.3865060192,28.802383422851562
218,-0.2068166211764706,29.54941777621999
219,1.8514254,19.946327209472656
221,1.0045340666666667,28.16238482793172
223,-1.828798923809524,27.44552986962454
227,0.307395081,38.49229693412781
228,0.2853208566666667,28.084618250528973
231,0.9449243649999999,31.13946795463562
233,-1.2569467,31.084089279174805
234,-1.3301846083333333,29.090487957000732
235,0.954369,34.165990352630615
236,1.9454735714285714,29.153681993484497
238,0.87122504,26.269943714141846
244,2.2031872,15.40332555770874
245,0.37257409799999996,30.57233476638794
248,-0.06484627333333333,29.646899700164795
250,-1.4758348,35.91055691242218
252,2.23518395,35.18733501434326
255,2.0679516,29.207005500793457
258,2.2602246999999998,32.69970774650574
259,0.66005735,24.602588415145874
260,-0.910508231875,25.021401345729828
261,1.3572241999999999,24.967607021331787
266,-1.14088484,32.06664323806763
267,-0.088458195,24.316293001174927
268,2.439116,38.49859237670898
271,-0.49056053,30.47847270965576
274,1.387511803030303,30.49207759625984
276,-0.12372297,24.216079711914062
278,-4.5106445,31.812894344329834
280,1.21401804,26.805660724639893
282,0.87378960625,30.002795457839966
283,-3.0413752,27.99849033355713
284,2.4140856,28.286331176757812
287,-0.46966258,36.10355854034424
289,-3.321088,26.085355281829838
290,0.1989107866666667,34.848299026489265
292,1.02606647,25.15793800354004
301,-0.7354069236363636,31.479464227502998
302,2.46167705,27.340492010116577
304,1.1748838571428573,31.479601178850448
305,1.992261425,26.60794734954834
307,0.10051413913043476,29.553742512412693
309,2.0803959142857145,30.22336295672826
316,-0.8774413666666666,27.814430395762127
317,-3.0338472714285714,31.25143425805228
322,-0.56041798,27.94368553161621
323,-0.7597267,28.455827236175537
327,2.2112917666666667,31.262487570444744
329,0.28885617,37.93842315673828
330,0.1445673134,30.470350742340088
335,2.6695762,27.26576566696167
336,2.1726725333333334,22.869728406270344
343,1.7294884,31.0538649559021
344,-0.336667528,24.876348972320557
346,0.9882786,28.65231990814209
348,6.988945433333332,41.57289346059164
349,2.2275189333333336,25.20095984141032
350,-1.26194020875,24.579927921295166
354,2.2123377090909093,27.896105376156893
357,0.3788908066666667,21.751171218024364
360,-2.0168845133333333,24.30153767267863
365,-1.5090910333333334,26.801616350809734
370,-1.1173044,30.953712463378906
371,0.5648008099999999,26.89052899678548
372,-2.3944967,22.41459846496582
373,2.1100315,20.377399921417236
377,-0.6933961200000001,23.535947799682617
378,-1.9192803971428571,33.71147496359689
379,0.843450457142857,28.208088193620956
386,1.856320345,24.947977662086487
395,0.014640399999999998,26.925842761993408
396,-2.04549412,23.900113105773926
398,0.57154846,18.893988609313965
401,2.0639214,30.074292421340942
403,-4.41700725,28.432776331901554
408,-0.03616677857142855,30.81716980252947
410,-2.9227824,31.261720657348636
412,0.8691136142857143,26.018761907305038
413,-2.6707041,41.71296755472819
414,-0.2919067085714286,25.51470688411168
415,0.49773657,26.681888103485107
417,-0.9390090433333333,28.477384249369305
418,-0.9268033640000001,28.69711446762085
421,-1.43797585,26.517724990844727
424,-0.24629861599999997,24.782352447509766
425,-2.3490327566666664,25.790527661641438
429,0.76676961,26.915324926376343
432,0.5926625209999999,21.72960917154948
433,2.45905594,21.06466817855835
435,1.5659549,23.90589952468872
436,1.3489223,22.210340499877933
441,1.4265226666666668,26.815615495045986
445,2.08568275,24.058213233947754
450,-0.44258855500000005,32.44545519351959
451,3.0053189000000002,25.989747842152912
455,1.4115814166666667,30.00994364420573
458,2.865091885714286,20.790714536394397
468,-0.7985915166666667,26.387298901875813
471,2.007550833333333,27.823708057403564
472,-0.5869219,35.8160662651062
474,2.318730233333333,21.47568941116333
475,2.045669466666667,24.429771900177002
480,0.019264341071428576,22.791652849742345
482,-0.46221140000000016,25.62299092610677
483,-0.5348428199999999,28.869730949401855
486,-1.60222504,27.63179349899292
490,1.4932519000000002,27.86269187927246
496,2.02689845,25.337544679641724
500,3.444510766666667,26.583518981933594
502,1.5289683766666666,32.070347468058266
505,3.84831562,29.89487886428833
506,-1.2727651433333333,29.309342702229817
507,2.075872125714286,28.970930576324463
508,-3.8252943,28.254354000091556
512,-0.78862635,27.868400812149048
515,2.3832034,31.26198172569275
516,-2.41923535,35.45947551727295
517,1.3609863,28.525338768959045
521,-2.60131645,41.240291595458984
522,1.79286945,30.489537119865417
528,-3.2226487433333335,30.93780716260274
529,0.4519975266666667,33.19598436355591
532,5.7723565,28.01931381225586
537,0.41123219999999994,31.471831649541855
538,1.3913845615384615,24.12565318437723
539,2.348281,26.46430492401123
545,-0.9283675,31.923760175704956
546,-0.808368578,29.583261489868164
547,3.8849137000000002,21.572859287261963
548,2.13756785,20.4938006401062
553,3.3112643,28.061981201171875
554,3.4869046,27.085082530975345
555,4.5071927,23.849997520446777
563,3.4933378,23.78937005996704
566,5.200953,16.27798080444336
569,2.3504542,16.65931463241577
572,-1.7489291,19.7290233203343
576,2.5020652,27.322216033935547
577,-0.25814272,32.132378816604614
578,-0.24294794,31.53454303741455
579,-2.400219425,25.346832275390625
581,-3.501514666666667,25.610376993815105
582,-0.73632994,22.52486228942871
583,3.0255324,27.37345457077026
584,-3.1646012999999997,20.08441925048828
587,-3.3921875,23.61054539680481
588,-2.4571646,25.3132963180542
589,5.0724377,31.68610382080078
591,1.1545835,28.43847274780273
592,0.16380956666666666,30.92769781748454
597,1.1867314,33.21032404899597
600,1.47925485,23.428157567977905
601,-2.4819292666666666,23.835519154866535
603,1.9675077071428573,34.18077162333897
608,-4.3653016000000004,28.31213355064392
609,2.70664765,31.521557569503784
613,3.6637399333333334,25.851703484853108
617,0.41058134999999996,34.55909848213196
621,1.4626367355555554,20.117269621955025
632,0.5063027566666666,20.92695156733195
633,1.6220341619285714,23.68981327329363
637,-0.16229459999999996,12.678459763526917
639,1.4538258714285714,24.159137521471298
641,-0.73917099,25.642820596694946
646,0.9844628499999999,23.137457370758057
652,-0.06845062999999998,23.8482677936554
653,0.18227702,27.991394996643063
655,-0.5198270920000001,23.012944436073305
656,3.167210483333333,26.74018171098497
658,2.96045945,31.090961694717407
661,5.3255479999999995,28.555372953414917
664,-0.09430958666666667,19.070809682210285
668,3.946749133333333,29.538467725118
671,1.2826172,19.435343742370605
675,1.8492182000000001,36.82638088862101
677,1.375748932,28.963720957438152
681,5.2280065,30.40083408355713
684,5.1051079999999995,31.610859632492065
686,4.858568200000001,33.20645213127136
688,2.1397549,29.225279092788696
689,-0.3928200333333334,34.59711710611979
691,2.9578251000000004,28.755141099294033
693,0.45179017285714285,32.39603110722133
697,3.75502915,35.605247020721436
699,2.5783007666666666,38.96514574686686
702,-0.616686791,28.341437816619873
704,1.27279518875,28.66080939769745
707,-0.4919143877777778,32.00963232252333
709,-3.1908139166666665,31.438613335291546
717,-0.06906119999999993,31.11494779586792
720,0.11784394999999998,31.36759042739868
722,-0.21329496333333334,34.34301243888007
724,-1.35212113,31.146913766860962
726,0.4550466249999999,29.388227462768555
728,1.4473143,32.7418851852417
729,2.439658166666667,26.1569611231486
734,0.7671178999999999,23.3598530292511
736,4.960726,28.161158561706543
737,2.155675,27.07730770111084
738,1.090219072,35.897368431091316
740,-0.6679461521739131,29.285546489383865
742,1.7059454,16.781208515167236
743,-0.185324926,27.222976446151733
744,0.583867935,37.01923370361328
746,0.018748522,29.390525817871094
749,-2.2288158,26.96359157562256
750,-1.3404388,25.50747394561768
752,-3.4079483,33.34061145782471
754,-0.3532474,31.705968379974365
756,-2.411875275,39.69966530799866
759,1.0197541,25.876781940460205
762,-2.3756305,35.663957595825195
763,1.3450880666666667,23.71201753616333
765,0.038071511111111116,25.890454716152615
766,0.52706224,23.14593076705933
767,-0.5719606333333332,44.62338129679362
771,1.4184608133333332,27.36538902918498
772,-0.27619496666666676,44.154203202989365
774,0.7133921666666666,32.88549078835381
776,-1.1306545,40.15173673629761
779,-0.8677812,26.54496192932129
783,-0.793466,24.074511528015137
788,-0.413709,22.11312055587769
