frame,bbox,face_id,detect_conf,track_conf,sex_decfunc,age_decfunc,sex_label,age_label,sex_decfunc_avg,age_decfunc_avg,sex_label_avg,age_label_avg
14,"(474, 90, 509, 125)",23,0.9996518492698669,18.41531875635357,0.55325776,2.6043217,m,21.043217182159424,1.8791883,2.894007,m,23.940069675445557
14,"(561, 126, 598, 164)",28,0.9999381899833679,,-0.83108085,3.5471292,f,30.471291542053223,-1.6233629,3.1232784,f,26.232783794403076
14,"(592, 286, 644, 338)",29,0.9997260570526123,,-2.0007763,2.4199133,f,19.199132919311523,-2.0007763,2.4199133,f,19.199132919311523
15,"(828, 188, 874, 234)",3,0.9980939626693726,25.846991980554233,-3.9964669,4.7136087,f,42.13608741760254,-2.5615416,4.0247564,f,35.2475643157959
15,"(474, 90, 509, 125)",23,0.9994370341300964,17.363495508491642,2.150536,2.2190228,m,17.190227508544922,1.8791883,2.894007,m,23.940069675445557
15,"(564, 126, 601, 164)",28,0.9998746514320374,17.455160919892485,-1.4248847,3.4429324,f,29.42932367324829,-1.6233629,3.1232784,f,26.232783794403076
15,"(596, 289, 650, 343)",30,0.9998437166213989,,-1.0600903,2.4720774,f,19.720773696899414,-1.0600903,2.4720774,f,19.720773696899414
16,"(828, 188, 874, 234)",3,0.9979293942451477,27.014701653445155,-5.2403145,4.3272667,f,38.272666931152344,-2.5615416,4.0247564,f,35.2475643157959
16,"(473, 92, 508, 127)",23,0.9984318017959595,14.532064171162865,0.7981678,2.1434286,m,16.434285640716553,1.8791883,2.894007,m,23.940069675445557
16,"(567, 126, 604, 164)",28,0.9997892379760742,23.310293784186428,-1.6441982,3.2555573,f,27.555572986602783,-1.6233629,3.1232784,f,26.232783794403076
16,"(604, 298, 657, 351)",31,0.9994856119155884,,-1.4508989,2.699947,f,21.999471187591553,-1.4508989,2.699947,f,21.999471187591553
17,"(827, 188, 874, 235)",3,0.9980960488319397,20.846012174483636,-2.268809,3.675911,f,31.759109497070312,-2.5615416,4.0247564,f,35.2475643157959
17,"(568, 127, 605, 164)",28,0.999700665473938,24.242556177938095,-1.8769535,2.7996557,f,22.996556758880615,-1.6233629,3.1232784,f,26.232783794403076
17,"(613, 303, 665, 356)",32,0.9995400905609131,,-1.1927478,2.7361722,f,22.361721992492676,-1.1927478,2.7361722,f,22.361721992492676
18,"(827, 188, 874, 235)",3,0.9982953071594238,23.26992580227114,-1.6994239,4.245069,f,37.450690269470215,-2.5615416,4.0247564,f,35.2475643157959
18,"(570, 128, 607, 164)",28,0.9998527765274048,26.783053601488383,-1.6449801,3.059309,f,25.593090057373047,-1.6233629,3.1232784,f,26.232783794403076
18,"(626, 309, 677, 361)",33,0.9994226694107056,,-2.2240646,2.8455708,f,23.455708026885986,-2.2240646,2.8455708,f,23.455708026885986
18,"(468, 97, 504, 133)",34,0.999399721622467,,0.9622512,1.9919596,m,14.919595718383789,1.3636668,1.925785,m,14.25784945487976
19,"(825, 189, 871, 234)",3,0.9976690411567688,22.643139564487733,-1.472281,4.538686,f,40.386857986450195,-2.5615416,4.0247564,f,35.2475643157959
19,"(570, 128, 607, 165)",28,0.9999073147773743,23.990788945987426,-0.7045264,3.071907,f,25.719070434570312,-1.6233629,3.1232784,f,26.232783794403076
19,"(466, 98, 501, 134)",34,0.9995020031929016,14.710530634491516,1.7650822,1.8596103,m,13.596103191375732,1.3636668,1.925785,m,14.25784945487976
19,"(637, 316, 686, 365)",35,0.9989837408065796,,-0.7645902,1.9129816,f,14.12981629371643,-0.7645902,1.9129816,f,14.12981629371643
20,"(570, 128, 607, 165)",28,0.9999235272407532,21.529791985474674,-1.0244049,3.3466554,f,28.466553688049316,-1.6233629,3.1232784,f,26.232783794403076
20,"(459, 100, 497, 137)",36,0.9996570348739624,,-1.3734162,3.102841,f,26.028409004211426,0.5133993,3.001289,m,25.01288890838623
20,"(836, 91, 869, 124)",37,0.9993441104888916,,0.6735294,3.4135816,m,29.13581609725952,0.6735294,3.4135816,m,29.13581609725952
20,"(816, 189, 864, 237)",38,0.9992175698280334,,-2.5192316,3.536895,f,30.368950366973877,-2.5192316,3.536895,f,30.368950366973877
20,"(653, 322, 705, 374)",39,0.9977593421936035,,-0.6649215,2.4624915,f,19.62491512298584,-0.6649215,2.4624915,f,19.62491512298584
21,"(570, 129, 607, 166)",28,0.999933660030365,20.327553014635644,-2.0545585,3.3815022,f,28.815021514892578,-1.6233629,3.1232784,f,26.232783794403076
21,"(456, 99, 494, 137)",36,0.9996480345726013,15.149577509974849,-0.5472169,3.0058985,f,25.058984756469727,0.5133993,3.001289,m,25.01288890838623
22,"(569, 129, 607, 167)",28,0.9998955726623535,15.548216844910119,-0.6355606,2.984014,f,24.840140342712402,-1.6233629,3.1232784,f,26.232783794403076
22,"(453, 100, 490, 137)",36,0.9997788071632385,17.087424027000804,0.8450216,2.4266565,m,19.26656484603882,0.5133993,3.001289,m,25.01288890838623
23,"(568, 130, 606, 168)",28,0.9998146891593933,21.339547301941103,-1.4077057,2.9407911,f,24.40791130065918,-1.6233629,3.1232784,f,26.232783794403076
23,"(451, 99, 489, 137)",36,0.999747097492218,23.20040547667105,0.9490113,2.6152534,m,21.15253448486328,0.5133993,3.001289,m,25.01288890838623
24,"(569, 130, 607, 169)",28,0.9999089241027832,13.776678943300338,-0.3867458,2.2238111,f,17.23811149597168,-1.6233629,3.1232784,f,26.232783794403076
24,"(450, 101, 487, 137)",36,0.9999296069145203,13.55526372282711,-0.97469515,3.0832765,f,25.832765102386475,0.5133993,3.001289,m,25.01288890838623
24,"(319, 151, 362, 194)",40,0.9988306164741516,,0.65405685,3.2506151,m,27.50615119934082,-0.2899068,2.5582325,f,20.58232545852661
24,"(785, 182, 832, 228)",41,0.9980239272117615,,1.06304,3.2637203,m,27.637202739715576,1.06304,3.2637203,m,27.637202739715576
25,"(569, 130, 607, 169)",28,0.9999271631240845,19.210825751354243,-2.0765438,2.415285,f,19.152851104736328,-1.6233629,3.1232784,f,26.232783794403076
25,"(450, 101, 487, 139)",36,0.999927818775177,20.656828704092934,0.37462425,3.3767917,m,28.767917156219482,0.5133993,3.001289,m,25.01288890838623
25,"(321, 152, 360, 192)",40,0.9985936284065247,12.948006004609052,0.404328,2.9700465,m,24.700465202331543,-0.2899068,2.5582325,f,20.58232545852661
25,"(780, 179, 825, 223)",42,0.9920036196708679,,0.9707655,3.6890175,m,31.890175342559814,0.9707655,3.6890175,m,31.890175342559814
26,"(570, 132, 607, 169)",28,0.9999601244926453,17.61065591367534,-2.183685,2.5972562,f,20.972561836242676,-1.6233629,3.1232784,f,26.232783794403076
26,"(450, 102, 490, 141)",36,0.9999417662620544,13.838813319602723,1.679819,3.2579842,m,27.57984161376953,0.5133993,3.001289,m,25.01288890838623
26,"(320, 153, 360, 192)",40,0.9986191987991333,16.784536012653934,0.22370529,1.7925342,m,12.925342321395874,-0.2899068,2.5582325,f,20.58232545852661
26,"(774, 178, 819, 222)",43,0.9948070645332336,,1.3912368,3.0554035,m,25.55403470993042,1.3912368,3.0554035,m,25.55403470993042
27,"(571, 132, 608, 169)",28,0.9999282956123352,23.2097485267232,-2.7143483,3.1009772,f,26.009771823883057,-1.6233629,3.1232784,f,26.232783794403076
27,"(451, 101, 491, 141)",36,0.999978244304657,19.530434780347974,1.0589119,3.1825929,m,26.825928688049316,0.5133993,3.001289,m,25.01288890838623
27,"(318, 153, 362, 197)",40,0.9832401275634766,13.174016272143875,-1.5698062,2.6838627,f,21.838626861572266,-0.2899068,2.5582325,f,20.58232545852661
28,"(572, 134, 608, 171)",28,0.9999207854270935,19.215473523519137,-1.8698094,3.761512,f,32.61512041091919,-1.6233629,3.1232784,f,26.232783794403076
28,"(455, 100, 495, 140)",36,0.9999718070030212,17.235747462542054,1.8042191,2.8865516,m,23.865516185760498,0.5133993,3.001289,m,25.01288890838623
28,"(318, 155, 363, 200)",40,0.9987090826034546,11.624051309512758,-1.1371142,2.7157228,f,22.157227993011475,-0.2899068,2.5582325,f,20.58232545852661
29,"(572, 135, 610, 173)",28,0.9985671639442444,16.119671700831923,-3.493821,4.044158,f,35.441579818725586,-1.6233629,3.1232784,f,26.232783794403076
29,"(459, 100, 498, 139)",36,0.9994381070137024,15.242474508407392,1.3177141,3.0750418,m,25.750417709350586,0.5133993,3.001289,m,25.01288890838623
29,"(319, 157, 363, 202)",40,0.9993475079536438,19.619293722101162,-0.31461048,1.936614,f,14.366140365600586,-0.2899068,2.5582325,f,20.58232545852661
29,"(758, 178, 794, 214)",44,0.9871311187744141,,3.5355337,3.6022754,m,31.022753715515137,3.5355337,3.6022754,m,31.022753715515137
30,"(322, 160, 368, 205)",45,0.9999188184738159,,1.607046,2.7988064,m,22.988064289093018,0.8025266,2.5930285,m,20.930285453796387
30,"(463, 99, 503, 139)",46,0.9996846318244934,,0.8323355,2.8266797,m,23.266797065734863,1.0594794,2.885869,m,23.85869026184082
30,"(576, 138, 613, 175)",47,0.9994177222251892,,-2.038914,2.1464806,f,16.464805603027344,-0.7640655,1.7260562,f,12.260562181472778
31,"(328, 160, 372, 205)",45,0.9995529651641846,23.178603796159067,-0.0019928217,2.387251,f,18.872509002685547,0.8025266,2.5930285,m,20.930285453796387
31,"(467, 98, 508, 138)",46,0.9998165369033813,17.880104209627458,1.2866232,2.9450583,m,24.450583457946777,1.0594794,2.885869,m,23.85869026184082
31,"(578, 140, 615, 177)",47,0.9997531175613403,15.736143530424918,0.51078296,1.3056319,m,8.639423131942749,-0.7640655,1.7260562,f,12.260562181472778
31,"(1066, 183, 1100, 217)",48,0.992641270160675,,-0.5440845,2.8152564,f,23.15256357192993,-0.45953035,3.0332062,f,25.332062244415283
31,"(746, 170, 784, 208)",49,0.9805378913879395,,3.3377306,3.2559662,m,27.559661865234375,3.3377306,3.2559662,m,27.559661865234375
32,"(1066, 183, 1100, 217)",48,0.9946292042732239,22.033064740336695,-0.1381107,3.1844306,f,26.844305992126465,-0.45953035,3.0332062,f,25.332062244415283
32,"(473, 97, 514, 138)",50,0.9998508095741272,,2.548296,2.2341604,m,17.341604232788086,2.548296,2.2341604,m,17.341604232788086
32,"(338, 160, 384, 206)",51,0.9998252987861633,,1.4999913,2.9896488,m,24.896488189697266,1.4999913,2.9896488,m,24.896488189697266
32,"(584, 143, 619, 178)",52,0.997689962387085,,0.10950959,1.8336422,m,13.336422443389893,0.10950959,1.8336422,m,13.336422443389893
33,"(1066, 184, 1100, 217)",48,0.9875636696815491,25.423790471750934,-0.6963959,3.099932,f,25.999319553375244,-0.45953035,3.0332062,f,25.332062244415283
33,"(587, 145, 622, 180)",53,0.9984939098358154,,-2.1739829,2.081584,f,15.815839767456055,-2.1739829,2.081584,f,15.815839767456055
33,"(480, 96, 521, 138)",54,0.9982923865318298,,3.62793,2.4288597,m,19.288597106933594,3.62793,2.4288597,m,19.288597106933594
34,"(488, 96, 527, 136)",55,0.9984937906265259,,-0.6160088,2.7981796,f,22.981796264648438,-0.6160088,2.7981796,f,22.981796264648438
34,"(358, 156, 400, 199)",56,0.9973217844963074,,1.3772258,2.5071545,m,20.071544647216797,1.3772258,2.5071545,m,20.071544647216797
34,"(591, 146, 627, 182)",57,0.9968080520629883,,1.6991513,1.5164796,m,10.164796113967896,1.6991513,1.5164796,m,10.164796113967896
35,"(597, 148, 630, 181)",58,0.9992879629135132,,1.0967048,1.851829,m,13.518290519714355,1.0967048,1.851829,m,13.518290519714355
35,"(494, 97, 532, 135)",59,0.995910108089447,,-0.30661315,2.8855605,f,23.855605125427246,-0.30661315,2.8855605,f,23.855605125427246
35,"(1066, 183, 1100, 218)",60,0.9901821613311768,,0.2715715,3.131861,m,26.318609714508057,0.2715715,3.131861,m,26.318609714508057
36,"(603, 148, 637, 182)",61,0.9993805289268494,,1.0272157,3.548548,m,30.485479831695557,1.0272157,3.548548,m,30.485479831695557
36,"(501, 96, 539, 133)",62,0.9988601803779602,,1.6085758,2.31082,m,18.108201026916504,0.9439158,2.0898347,m,15.898346900939941
37,"(506, 96, 542, 133)",62,0.9975532293319702,16.867430861066918,0.27925572,1.8688494,m,13.688493967056274,0.9439158,2.0898347,m,15.898346900939941
37,"(383, 152, 426, 194)",63,0.9996768236160278,,-0.16692953,2.8880503,f,23.880503177642822,-0.16692953,2.8880503,f,23.880503177642822
37,"(607, 147, 643, 184)",64,0.9904528260231018,,1.2799922,3.1683621,m,26.683621406555176,1.2799922,3.1683621,m,26.683621406555176
38,"(613, 150, 647, 184)",65,0.9989012479782104,,1.5183961,2.7338042,m,22.33804225921631,2.1566744,2.3843293,m,18.84329319000244
39,"(615, 151, 649, 185)",65,0.9904220104217529,18.035464350371782,1.4671322,2.6865883,m,21.865882873535156,2.1566744,2.3843293,m,18.84329319000244
39,"(398, 154, 443, 198)",66,0.9997151494026184,,-0.97262025,3.468988,f,29.689879417419434,-0.97262025,3.468988,f,29.689879417419434
39,"(513, 96, 549, 132)",67,0.9986584186553955,,0.36151785,2.9824042,m,24.824042320251465,0.36151785,2.9824042,m,24.824042320251465
39,"(854, 122, 893, 160)",68,0.9888073205947876,,-0.9802214,4.063549,f,35.63549041748047,-0.9802214,4.063549,f,35.63549041748047
40,"(618, 152, 652, 186)",65,0.9969457387924194,19.231939839959043,3.484495,1.7325954,m,12.32595443725586,2.1566744,2.3843293,m,18.84329319000244
40,"(518, 97, 552, 131)",69,0.9998683333396912,,0.24966013,3.074042,m,25.740420818328857,-0.39836416,2.953089,f,24.530889987945557
40,"(409, 161, 455, 207)",70,0.9993601441383362,,0.17056167,3.4444861,m,29.44486141204834,0.17056167,3.4444861,m,29.44486141204834
40,"(867, 124, 903, 161)",71,0.984649658203125,,-2.9357052,3.3552108,f,28.55210781097412,-2.9357052,3.3552108,f,28.55210781097412
41,"(518, 98, 553, 132)",69,0.9998115301132202,18.842482828922567,-0.27956516,3.404469,f,29.044690132141113,-0.39836416,2.953089,f,24.530889987945557
41,"(418, 166, 464, 213)",72,0.9997637271881104,,1.0140462,3.55326,m,30.53260087966919,1.0140462,3.55326,m,30.53260087966919
42,"(520, 98, 555, 133)",69,0.9994531273841858,22.474046236458378,-0.28788942,3.08062,f,25.80620050430298,-0.39836416,2.953089,f,24.530889987945557
42,"(433, 177, 482, 226)",73,0.9999685287475586,,1.5038888,3.614812,m,31.14811897277832,1.5038888,3.614812,m,31.14811897277832
43,"(521, 98, 557, 134)",69,0.999762773513794,23.830724502688152,-0.11041123,2.0619917,f,15.619916915893555,-0.39836416,2.953089,f,24.530889987945557
43,"(448, 184, 495, 231)",74,0.9998359084129333,,2.6911213,3.5081906,m,30.08190631866455,2.6911213,3.5081906,m,30.08190631866455
43,"(885, 137, 923, 175)",75,0.988976001739502,,-0.18342587,3.442229,f,29.422290325164795,-0.18342587,3.442229,f,29.422290325164795
44,"(524, 98, 560, 134)",69,0.9998476505279541,17.93819249977169,-1.206489,2.6585188,f,21.585187911987305,-0.39836416,2.953089,f,24.530889987945557
44,"(470, 190, 515, 235)",76,0.9983648061752319,,0.90068126,4.3470283,m,38.470282554626465,0.90068126,4.3470283,m,38.470282554626465
45,"(524, 98, 561, 135)",69,0.9998627305030823,21.13793692138372,-0.59571743,2.632637,f,21.326370239257812,-0.39836416,2.953089,f,24.530889987945557
45,"(481, 187, 530, 237)",77,0.9995843172073364,,-1.7671366,4.154774,f,36.54774188995361,-1.7671366,4.154774,f,36.54774188995361
45,"(898, 144, 938, 184)",78,0.9874716401100159,,0.69178903,3.527844,m,30.27843952178955,0.69178903,3.527844,m,30.27843952178955
46,"(527, 100, 563, 135)",69,0.9995023012161255,16.118692494007554,-0.41905707,3.292234,f,27.92233943939209,-0.39836416,2.953089,f,24.530889987945557
46,"(498, 187, 548, 237)",79,0.9991459250450134,,-0.0934152,3.3798165,f,28.798165321350098,-0.0934152,3.3798165,f,28.798165321350098
47,"(528, 99, 565, 136)",69,0.9995066523551941,16.85225093831879,-0.5374441,3.4202,f,29.202001094818115,-0.39836416,2.953089,f,24.530889987945557
47,"(510, 191, 560, 240)",80,0.9994910359382629,,-1.0673481,3.455682,f,29.556820392608643,-1.0673481,3.455682,f,29.556820392608643
47,"(917, 154, 953, 189)",81,0.9832948446273804,,-1.3148407,3.8176343,f,33.17634344100952,-1.3148407,3.8176343,f,33.17634344100952
48,"(529, 102, 568, 140)",82,0.9999530911445618,,0.4800439,2.8446097,m,23.446097373962402,1.3465337,2.4255779,m,19.255778789520264
48,"(526, 193, 580, 246)",83,0.9998452663421631,,-2.0823708,3.1095479,f,26.095478534698486,-2.0823708,3.1095479,f,26.095478534698486
49,"(530, 102, 569, 141)",82,0.9999548196792603,16.78810496526834,3.0889688,1.8715842,m,13.71584177017212,1.3465337,2.4255779,m,19.255778789520264
49,"(538, 198, 594, 254)",84,0.9973414540290833,,1.2663636,3.0201244,m,25.201244354248047,1.2663636,3.0201244,m,25.201244354248047
50,"(530, 103, 568, 141)",82,0.9999582171440125,21.16498294032848,2.3242772,2.074657,m,15.746569633483887,1.3465337,2.4255779,m,19.255778789520264
50,"(564, 210, 615, 261)",85,0.9999002814292908,,0.05580151,2.673366,m,21.73366069793701,0.05580151,2.673366,m,21.73366069793701
51,"(530, 103, 569, 142)",82,0.9999557733535767,19.52646391372546,2.9566257,1.7924788,m,12.924787998199463,1.3465337,2.4255779,m,19.255778789520264
51,"(577, 217, 635, 275)",86,0.9998002648353577,,-1.7480664,3.8304152,f,33.304152488708496,-1.7480664,3.8304152,f,33.304152488708496
52,"(530, 104, 570, 143)",82,0.9999463558197021,23.4488488251131,2.2336624,2.6401682,m,21.401681900024414,1.3465337,2.4255779,m,19.255778789520264
52,"(614, 226, 668, 280)",87,0.9999236464500427,,-0.67155206,3.2967987,f,27.967987060546875,-0.67155206,3.2967987,f,27.967987060546875
53,"(531, 104, 569, 143)",82,0.9999610185623169,25.0891303405689,1.0142735,2.1395376,m,16.395375728607178,1.3465337,2.4255779,m,19.255778789520264
53,"(630, 226, 688, 285)",88,0.9999576807022095,,-0.75385195,2.2254417,f,17.254416942596436,-0.75385195,2.2254417,f,17.254416942596436
54,"(531, 105, 569, 143)",82,0.9999573826789856,25.55404770374968,1.213083,1.8109726,m,13.109725713729858,1.3465337,2.4255779,m,19.255778789520264
54,"(654, 225, 716, 287)",89,0.999841570854187,,-1.3364403,3.0784895,f,25.784895420074463,-1.3364403,3.0784895,f,25.784895420074463
55,"(531, 104, 570, 143)",82,0.9999629259109497,18.7496015305783,1.731177,1.8221658,m,13.22165846824646,1.3465337,2.4255779,m,19.255778789520264
55,"(671, 230, 734, 293)",90,0.9996137619018555,,-1.5952026,2.9382334,f,24.382333755493164,-1.5952026,2.9382334,f,24.382333755493164
56,"(531, 105, 570, 144)",82,0.9999425411224365,17.91630169561598,3.3543923,2.0456278,m,15.456278324127197,1.3465337,2.4255779,m,19.255778789520264
56,"(692, 241, 758, 306)",91,0.9998113512992859,,-1.0588026,3.0572536,f,25.5725359916687,-1.0588026,3.0572536,f,25.5725359916687
56,"(722, 184, 764, 226)",92,0.995198130607605,,-1.0436211,3.8301625,f,33.30162525177002,-1.0436211,3.8301625,f,33.30162525177002
57,"(532, 105, 571, 144)",82,0.9999023675918579,20.948982649428096,3.2227418,1.9268436,m,14.268436431884766,1.3465337,2.4255779,m,19.255778789520264
57,"(713, 251, 775, 313)",93,0.9998914003372192,,-0.73396045,2.648351,f,21.48350954055786,-0.73396045,2.648351,f,21.48350954055786
