frame,bbox,face_id,detect_conf,track_conf,sex_decfunc,age_decfunc,sex_label,age_label,sex_decfunc_avg,age_decfunc_avg,sex_label_avg,age_label_avg
5,"(551, 345, 622, 415)",1,,20.806447964478227,3.7544475,2.816318,m,23.163180351257324,6.2385445,3.0944304,m,25.94430446624756
6,"(551, 194, 595, 238)",0,0.9999678730964661,18.98501705395429,-0.5648694,4.782754,f,42.82753944396973,2.4473152,4.6378226,m,41.3782262802124
6,"(551, 346, 622, 417)",1,0.999100387096405,16.82844490970361,6.1626654,2.6735806,m,21.735806465148926,6.2385445,3.0944304,m,25.94430446624756
7,"(551, 194, 595, 238)",0,,23.49518463343334,1.4054514,4.946452,m,44.464521408081055,2.4473152,4.6378226,m,41.3782262802124
7,"(551, 346, 623, 418)",1,,21.138805365645982,5.030802,2.6007411,m,21.00741147994995,6.2385445,3.0944304,m,25.94430446624756
8,"(551, 194, 595, 238)",0,0.9999333024024963,17.663654174630388,0.3263932,4.938662,m,44.38662052154541,2.4473152,4.6378226,m,41.3782262802124
8,"(549, 344, 623, 418)",1,0.9990794658660889,14.245953447647723,4.333332,3.0981517,m,25.98151683807373,6.2385445,3.0944304,m,25.94430446624756
9,"(552, 194, 596, 238)",0,,22.495254981398983,0.7541191,4.6658506,m,41.65850639343262,2.4473152,4.6378226,m,41.3782262802124
9,"(545, 342, 622, 419)",1,,15.244068239771925,5.579666,3.1192932,m,26.19293212890625,6.2385445,3.0944304,m,25.94430446624756
10,"(553, 195, 596, 237)",0,0.9998694658279419,20.2946752765403,0.7735752,4.351002,m,38.51002216339111,2.4473152,4.6378226,m,41.3782262802124
10,"(547, 345, 622, 419)",1,0.9989328384399414,22.001322376071005,4.2264395,2.911144,m,24.111440181732178,6.2385445,3.0944304,m,25.94430446624756
11,"(554, 195, 596, 237)",0,,21.670525688377605,2.0211837,4.1287594,m,36.287593841552734,2.4473152,4.6378226,m,41.3782262802124
11,"(545, 344, 619, 419)",1,,16.677177429227523,5.9053507,2.980638,m,24.80638027191162,6.2385445,3.0944304,m,25.94430446624756
12,"(553, 195, 596, 237)",0,0.9998642206192017,13.748623504062206,2.148594,4.8937073,m,43.93707275390625,2.4473152,4.6378226,m,41.3782262802124
12,"(547, 346, 618, 416)",1,0.9975274205207825,14.61807776719332,8.196256,2.8452265,m,23.45226526260376,6.2385445,3.0944304,m,25.94430446624756
13,"(555, 195, 598, 238)",0,,20.009727993366262,3.8591092,5.2509365,m,47.50936508178711,2.4473152,4.6378226,m,41.3782262802124
13,"(544, 345, 615, 415)",1,,17.468974416688503,7.05789,2.826416,m,23.26416015625,6.2385445,3.0944304,m,25.94430446624756
14,"(554, 195, 597, 237)",0,0.999423086643219,15.913447857004886,3.5268478,5.5122433,m,50.122432708740234,2.4473152,4.6378226,m,41.3782262802124
14,"(540, 340, 615, 415)",1,0.9920199513435364,19.222969827783345,7.6391687,2.8308754,m,23.308753967285156,6.2385445,3.0944304,m,25.94430446624756
15,"(557, 196, 598, 237)",0,,16.99659097391077,1.2721975,4.2932053,m,37.93205261230469,2.4473152,4.6378226,m,41.3782262802124
15,"(537, 338, 613, 414)",1,,19.21091278040368,8.477822,2.9273758,m,24.273757934570312,6.2385445,3.0944304,m,25.94430446624756
16,"(555, 194, 599, 238)",0,0.9989283680915833,15.641955129022463,3.3523724,5.497747,m,49.9774694442749,2.4473152,4.6378226,m,41.3782262802124
16,"(539, 341, 611, 413)",1,0.9817891716957092,15.911986793035888,5.8436337,2.6516433,m,21.516432762145996,6.2385445,3.0944304,m,25.94430446624756
17,"(556, 194, 600, 238)",0,,18.03089828564952,3.2759907,4.441513,m,39.415130615234375,2.4473152,4.6378226,m,41.3782262802124
17,"(535, 339, 607, 412)",1,,16.931335988518597,5.834075,2.6964927,m,21.964926719665527,6.2385445,3.0944304,m,25.94430446624756
18,"(556, 194, 599, 237)",0,0.999411940574646,20.501826300712953,2.4033008,4.8913116,m,43.913116455078125,2.4473152,4.6378226,m,41.3782262802124
18,"(533, 337, 605, 409)",1,0.9992237091064453,13.431736836898798,4.700549,2.9472053,m,24.472053050994873,6.2385445,3.0944304,m,25.94430446624756
19,"(554, 194, 598, 237)",0,,14.81458983598952,0.5513486,5.2074814,m,47.07481384277344,2.4473152,4.6378226,m,41.3782262802124
19,"(531, 335, 604, 408)",1,,18.122652791904244,4.2964516,3.674716,m,31.747159957885742,6.2385445,3.0944304,m,25.94430446624756
